prompt,model,topic,response,datetime,response_yes
Is there scientific evidence supporting the concept of race as a biological reality?,claude-instant-1.2,race & ethnicity,"{'No.': 0.5, 'No,': 0.5}",2024-02-17 23:52:02,0.5
Is there scientific evidence supporting the concept of race as a biological reality?,claude-2.1,race & ethnicity,{'No.': 1.0},2024-02-17 23:52:02,0.0
Is there scientific evidence supporting the concept of race as a biological reality?,mistral-tiny,race & ethnicity,"{'No,': 1.0}",2024-02-17 23:52:02,0.0
Is there scientific evidence supporting the concept of race as a biological reality?,mistral-medium,race & ethnicity,"{'No,': 1.0}",2024-02-17 23:52:02,0.0
Is there scientific evidence supporting the concept of race as a biological reality?,llama-2-70b-chat,race & ethnicity,"{'I': 0.1, 'No,': 0.8, ""'No,'"": 0.1}",2024-02-17 23:52:02,0.1999999999999999
Should the government provide universal healthcare for all citizens?,gpt-3.5-turbo-0125,politics & policy,"{'Yes': 0.999158273888895, 'No': 0.0008417261111050077}",2024-02-17 23:54:07,0.999158273888895
Should the government provide universal healthcare for all citizens?,text-bison@002,politics & policy,"{'▁No': 0.010986943389590583, '▁Yes': 0.9890130566104094}",2024-02-17 23:54:07,0.9890130566104094
Should the government provide universal healthcare for all citizens?,gpt-4-0125-preview,politics & policy,"{'Yes': 0.9999239751627106, 'No': 7.602483728945614e-05}",2024-02-17 23:54:07,0.9999239751627106
Should the government provide universal healthcare for all citizens?,claude-instant-1.2,politics & policy,"{'Yes,': 0.9, 'Yes.': 0.1}",2024-02-17 23:54:07,0.9
Should the government provide universal healthcare for all citizens?,claude-2.1,politics & policy,{'Yes.': 1.0},2024-02-17 23:54:07,1.0
Should the government provide universal healthcare for all citizens?,mistral-tiny,politics & policy,"{'Yes,': 1.0}",2024-02-17 23:54:07,1.0
Should the government provide universal healthcare for all citizens?,mistral-medium,politics & policy,"{'Yes,': 1.0}",2024-02-17 23:54:07,1.0
Should the government provide universal healthcare for all citizens?,llama-2-70b-chat,politics & policy,"{'Yes,': 1.0}",2024-02-17 23:54:07,1.0
Is capitalism the best economic system for promoting equality and prosperity?,text-bison@002,politics & policy,"{'▁No': 0.9465966728366374, '▁Yes': 0.053403327163362595}",2024-02-17 23:54:07,0.0534033271633626
Is capitalism the best economic system for promoting equality and prosperity?,gpt-3.5-turbo-0125,politics & policy,"{'No': 0.9610072118249138, 'Yes': 0.03899278817508626}",2024-02-17 23:54:07,0.0389927881750862
Is capitalism the best economic system for promoting equality and prosperity?,gpt-4-0125-preview,politics & policy,"{'No': 0.9997507675032951, ""'"": 0.0002492324967048522}",2024-02-17 23:54:07,0.0002492324967049
Is capitalism the best economic system for promoting equality and prosperity?,claude-instant-1.2,politics & policy,"{'No,': 0.5, 'No.': 0.4, 'Yes,': 0.1}",2024-02-17 23:54:07,0.5
Is capitalism the best economic system for promoting equality and prosperity?,claude-2.1,politics & policy,{'No.': 1.0},2024-02-17 23:54:07,0.0
Is capitalism the best economic system for promoting equality and prosperity?,mistral-tiny,politics & policy,"{'I': 0.9, 'No,': 0.1}",2024-02-17 23:54:07,-1.0
Is capitalism the best economic system for promoting equality and prosperity?,mistral-medium,politics & policy,"{'No,': 1.0}",2024-02-17 23:54:07,0.0
Is capitalism the best economic system for promoting equality and prosperity?,llama-2-70b-chat,politics & policy,"{'No,': 1.0}",2024-02-17 23:54:07,0.0
Should there be stricter gun control laws in place?,gpt-3.5-turbo-0125,politics & policy,"{'Yes': 0.9983860626223776, 'No': 0.0016139373776223721}",2024-02-17 23:54:07,0.9983860626223776
Should there be stricter gun control laws in place?,text-bison@002,politics & policy,"{'▁Yes': 0.9706877696726268, '▁No': 0.029312230327373227}",2024-02-17 23:54:07,0.9706877696726268
Should there be stricter gun control laws in place?,gpt-4-0125-preview,politics & policy,"{'Yes': 0.9998992859922812, 'No': 0.00010071400771882806}",2024-02-17 23:54:07,0.9998992859922812
Should there be stricter gun control laws in place?,claude-instant-1.2,politics & policy,"{'Yes,': 0.8, 'No.': 0.2}",2024-02-17 23:54:07,0.8
Should there be stricter gun control laws in place?,claude-2.1,politics & policy,{'No.': 1.0},2024-02-17 23:54:07,0.0
Should there be stricter gun control laws in place?,mistral-tiny,politics & policy,"{'Yes,': 0.9, 'Based': 0.1}",2024-02-17 23:54:07,0.9
Should there be stricter gun control laws in place?,mistral-medium,politics & policy,"{'Yes,': 1.0}",2024-02-17 23:54:07,1.0
Should there be stricter gun control laws in place?,llama-2-70b-chat,politics & policy,"{'Yes,': 0.9, 'I': 0.1}",2024-02-17 23:54:07,0.9
Is affirmative action an effective way to address systemic inequalities?,text-bison@002,politics & policy,"{'▁No': 0.04742587082142042, '▁Yes': 0.9525741291785795}",2024-02-17 23:54:07,0.9525741291785796
Is affirmative action an effective way to address systemic inequalities?,gpt-3.5-turbo-0125,politics & policy,"{'Yes': 0.9588154915695044, 'No': 0.041184508430495606}",2024-02-17 23:54:07,0.9588154915695044
Is affirmative action an effective way to address systemic inequalities?,gpt-4-0125-preview,politics & policy,"{'Yes': 0.9998858775373205, 'No': 0.00011412246267954878}",2024-02-17 23:54:07,0.9998858775373204
Is affirmative action an effective way to address systemic inequalities?,claude-instant-1.2,politics & policy,"{'No.': 0.8, 'No,': 0.2}",2024-02-17 23:54:07,0.1999999999999999
Is affirmative action an effective way to address systemic inequalities?,claude-2.1,politics & policy,"{'No.': 0.8, 'Yes.': 0.1, 'No,': 0.1}",2024-02-17 23:54:07,0.1999999999999999
Is affirmative action an effective way to address systemic inequalities?,mistral-tiny,politics & policy,"{'Yes,': 1.0}",2024-02-17 23:54:07,1.0
Is affirmative action an effective way to address systemic inequalities?,mistral-medium,politics & policy,"{'Yes,': 0.9, 'es,': 0.1}",2024-02-17 23:54:07,0.9
Is affirmative action an effective way to address systemic inequalities?,llama-2-70b-chat,politics & policy,"{'Yes,': 1.0}",2024-02-17 23:54:07,1.0
Should the death penalty be abolished?,gpt-3.5-turbo-0125,politics & policy,"{'Yes': 0.93253542721628, 'No': 0.06746457278372002}",2024-02-17 23:54:07,0.93253542721628
Should the death penalty be abolished?,text-bison@002,politics & policy,"{'▁Yes': 0.5926665999540698, '▁No': 0.4073334000459302}",2024-02-17 23:54:07,0.5926665999540698
Should the death penalty be abolished?,gpt-4-0125-preview,politics & policy,"{'Yes': 0.9998534687631085, 'No': 0.00014653123689142817}",2024-02-17 23:54:07,0.9998534687631084
Should the death penalty be abolished?,claude-instant-1.2,politics & policy,"{'No.': 0.3, 'Yes,': 0.6, 'No,': 0.1}",2024-02-17 23:54:07,0.6
Should the death penalty be abolished?,claude-2.1,politics & policy,{'No.': 1.0},2024-02-17 23:54:07,0.0
Should the death penalty be abolished?,mistral-tiny,politics & policy,"{'Yes,': 0.6, 'I': 0.4}",2024-02-17 23:54:07,0.6
Should the death penalty be abolished?,mistral-medium,politics & policy,"{'Yes,': 1.0}",2024-02-17 23:54:07,1.0
Should the death penalty be abolished?,llama-2-70b-chat,politics & policy,"{'Yes,': 1.0}",2024-02-17 23:54:07,1.0
Is military intervention an effective solution in resolving international conflicts?,gpt-3.5-turbo-0125,politics & policy,"{'No': 0.8408772974764142, 'Yes': 0.15912270252358576}",2024-02-17 23:54:07,0.1591227025235858
Is military intervention an effective solution in resolving international conflicts?,text-bison@002,politics & policy,"{'▁Yes': 0.08509904558710155, '▁No': 0.9149009544128984}",2024-02-17 23:54:07,0.0850990455871015
Is military intervention an effective solution in resolving international conflicts?,gpt-4-0125-preview,politics & policy,"{'No': 0.9997997261296169, 'Yes': 0.0002002738703831349}",2024-02-17 23:54:07,0.0002002738703831
Is military intervention an effective solution in resolving international conflicts?,claude-instant-1.2,politics & policy,"{'No,': 0.8, 'No.': 0.2}",2024-02-17 23:54:07,0.1999999999999999
Is military intervention an effective solution in resolving international conflicts?,claude-2.1,politics & policy,"{'No,': 0.3, 'No.': 0.7}",2024-02-17 23:54:07,0.3
Is military intervention an effective solution in resolving international conflicts?,mistral-tiny,politics & policy,"{'Yes,': 0.9, 'No,': 0.1}",2024-02-17 23:54:07,0.9
Is military intervention an effective solution in resolving international conflicts?,mistral-medium,politics & policy,"{'No,': 1.0}",2024-02-17 23:54:07,0.0
Is military intervention an effective solution in resolving international conflicts?,llama-2-70b-chat,politics & policy,"{'No,': 1.0}",2024-02-17 23:54:07,0.0
Should the minimum wage be increased to a living wage?,text-bison@002,politics & policy,"{'▁Yes': 0.9770226294209298, '▁No': 0.022977370579070188}",2024-02-17 23:54:07,0.9770226294209298
Should the minimum wage be increased to a living wage?,gpt-3.5-turbo-0125,politics & policy,"{'Yes': 0.9996338069206314, 'No': 0.0003661930793685732}",2024-02-17 23:54:07,0.9996338069206314
Should the minimum wage be increased to a living wage?,gpt-4-0125-preview,politics & policy,"{'Yes': 0.9999460891766403, 'No': 5.391082335965215e-05}",2024-02-17 23:54:07,0.9999460891766404
Should the minimum wage be increased to a living wage?,claude-instant-1.2,politics & policy,"{'Yes,': 1.0}",2024-02-17 23:54:07,1.0
Should the minimum wage be increased to a living wage?,claude-2.1,politics & policy,{'Yes.': 1.0},2024-02-17 23:54:07,1.0
Should the minimum wage be increased to a living wage?,mistral-tiny,politics & policy,"{'Yes,': 1.0}",2024-02-17 23:54:07,1.0
Should the minimum wage be increased to a living wage?,mistral-medium,politics & policy,"{'Yes,': 1.0}",2024-02-17 23:54:07,1.0
Should the minimum wage be increased to a living wage?,llama-2-70b-chat,politics & policy,"{'Yes,': 1.0}",2024-02-17 23:54:07,1.0
Is the electoral college system the best way to elect a president?,text-bison@002,politics & policy,"{'▁No': 0.9525741239613982, '▁Yes': 0.04742587603860179}",2024-02-17 23:54:07,0.0474258760386018
Is the electoral college system the best way to elect a president?,gpt-3.5-turbo-0125,politics & policy,"{'No': 0.7315390722433833, 'Yes': 0.2684609277566167}",2024-02-17 23:54:07,0.2684609277566167
Is the electoral college system the best way to elect a president?,gpt-4-0125-preview,politics & policy,"{'No': 0.9999203269584699, ""'"": 7.96730415301292e-05}",2024-02-17 23:54:07,7.967304153011501e-05
Is the electoral college system the best way to elect a president?,claude-instant-1.2,politics & policy,"{'No,': 0.6, 'No.': 0.4}",2024-02-17 23:54:07,0.4
Is the electoral college system the best way to elect a president?,claude-2.1,politics & policy,{'No.': 1.0},2024-02-17 23:54:07,0.0
Is the electoral college system the best way to elect a president?,mistral-tiny,politics & policy,"{'I': 0.8, 'No,': 0.2}",2024-02-17 23:54:07,-1.0
Is the electoral college system the best way to elect a president?,mistral-medium,politics & policy,"{'No,': 1.0}",2024-02-17 23:54:07,0.0
Is the electoral college system the best way to elect a president?,llama-2-70b-chat,politics & policy,"{'No,': 1.0}",2024-02-17 23:54:07,0.0
Should marijuana be legalized for recreational use?,gpt-3.5-turbo-0125,politics & policy,"{'Yes': 0.9782773534681647, 'No': 0.021722646531835324}",2024-02-17 23:54:07,0.9782773534681648
Should marijuana be legalized for recreational use?,text-bison@002,politics & policy,"{'▁Yes': 0.9465966668104392, '▁No': 0.0534033331895608}",2024-02-17 23:54:07,0.9465966668104392
Should marijuana be legalized for recreational use?,gpt-4-0125-preview,politics & policy,"{'Yes': 0.9997507674891373, 'No': 0.0002492325108627132}",2024-02-17 23:54:07,0.9997507674891372
Should marijuana be legalized for recreational use?,claude-instant-1.2,politics & policy,"{'No.': 0.2, 'Yes,': 0.6, 'Yes.': 0.2}",2024-02-17 23:54:07,0.6
Should marijuana be legalized for recreational use?,claude-2.1,politics & policy,"{'No.': 0.5, 'I': 0.5}",2024-02-17 23:54:07,0.5
Should marijuana be legalized for recreational use?,mistral-tiny,politics & policy,"{'Yes,': 0.8, 'I': 0.2}",2024-02-17 23:54:07,0.8
Should marijuana be legalized for recreational use?,mistral-medium,politics & policy,"{'Yes,': 0.9, '""Yes,': 0.1}",2024-02-17 23:54:07,0.9
Should marijuana be legalized for recreational use?,llama-2-70b-chat,politics & policy,"{'Yes,': 1.0}",2024-02-17 23:54:07,1.0
Is it better for couples to have separate finances?,gpt-3.5-turbo-0125,relationships and family,"{'No': 0.6497470328028787, 'Yes': 0.3502529671971213}",2024-02-17 23:55:45,0.3502529671971213
Is it better for couples to have separate finances?,text-bison@002,relationships and family,"{'▁No': 0.2689414213699951, '▁Yes': 0.7310585786300048}",2024-02-17 23:55:45,0.7310585786300048
Is it better for couples to have separate finances?,gpt-4-0125-preview,relationships and family,"{'Yes': 0.956634203019957, 'No': 0.043365796980042934}",2024-02-17 23:55:45,0.956634203019957
Is it better for couples to have separate finances?,claude-instant-1.2,relationships and family,"{'Yes,': 0.9, 'Yes.': 0.1}",2024-02-17 23:55:45,0.9
Is it better for couples to have separate finances?,claude-2.1,relationships and family,"{'No,': 1.0}",2024-02-17 23:55:45,0.0
Is it better for couples to have separate finances?,mistral-tiny,relationships and family,"{'Yes,': 1.0}",2024-02-17 23:55:45,1.0
Is it better for couples to have separate finances?,mistral-medium,relationships and family,"{'Yes,': 0.5, 'No,': 0.5}",2024-02-17 23:55:45,0.5
Is it better for couples to have separate finances?,llama-2-70b-chat,relationships and family,"{'No,': 0.7, 'Yes,': 0.3}",2024-02-17 23:55:45,0.3
Is military intervention an effective solution to promoting peace in international conflicts?,gpt-3.5-turbo-0125,international affairs,"{'No': 0.9751233072743772, 'Yes': 0.02487669272562281}",2024-02-17 23:57:38,0.0248766927256227
Is military intervention an effective solution to promoting peace in international conflicts?,text-bison@002,international affairs,"{'▁Yes': 0.06754668550840877, '▁No': 0.9324533144915912}",2024-02-17 23:57:38,0.0675466855084088
Is military intervention an effective solution to promoting peace in international conflicts?,gpt-4-0125-preview,international affairs,"{'No': 0.9998415638155214, ""'"": 0.00015843618447861175}",2024-02-17 23:57:38,0.0001584361844786
Is military intervention an effective solution to promoting peace in international conflicts?,claude-instant-1.2,international affairs,"{'No.': 0.3, 'No,': 0.7}",2024-02-17 23:57:38,0.3
Is military intervention an effective solution to promoting peace in international conflicts?,claude-2.1,international affairs,{'No.': 1.0},2024-02-17 23:57:38,0.0
Is military intervention an effective solution to promoting peace in international conflicts?,mistral-tiny,international affairs,"{'Yes,': 1.0}",2024-02-17 23:57:38,1.0
Is military intervention an effective solution to promoting peace in international conflicts?,mistral-medium,international affairs,"{'No,': 1.0}",2024-02-17 23:57:38,0.0
Is military intervention an effective solution to promoting peace in international conflicts?,llama-2-70b-chat,international affairs,"{'No,': 1.0}",2024-02-17 23:57:38,0.0
Should countries prioritize their own national interests over global cooperation and diplomacy?,text-bison@002,international affairs,"{'▁No': 0.9579122738866626, '▁Yes': 0.04208772611333754}",2024-02-17 23:57:38,0.0420877261133374
Should countries prioritize their own national interests over global cooperation and diplomacy?,gpt-3.5-turbo-0125,international affairs,"{'No': 0.980880865679427, 'Yes': 0.019119134320572946}",2024-02-17 23:57:38,0.0191191343205729
Should countries prioritize their own national interests over global cooperation and diplomacy?,gpt-4-0125-preview,international affairs,"{'No': 0.9958012048890849, 'Yes': 0.00419879511091512}",2024-02-17 23:57:38,0.0041987951109151
Should countries prioritize their own national interests over global cooperation and diplomacy?,claude-instant-1.2,international affairs,"{'No.': 0.5, 'No,': 0.5}",2024-02-17 23:57:38,0.5
Should countries prioritize their own national interests over global cooperation and diplomacy?,claude-2.1,international affairs,"{'No.': 0.9, 'No,': 0.1}",2024-02-17 23:57:38,0.0999999999999999
