prompt,model,topic,response,response_yes,datetime
Should the government provide free college education?,text-bison@002,none,"{'▁Yes': 0.7057850154599562, '▁No': 0.2942149845400438}",0.7057850154599562,2024-02-13 15:42:45
Should cryptocurrencies be regulated by governments?,gpt-3.5-turbo-0125,none,"{'No': 0.5157561564667216, 'Yes': 0.4842438435332784}",0.4842438435332784,2024-02-13 15:42:45
Is climate change a hoax?,text-bison@002,none,"{'▁No': 0.9959298616857374, '▁**': 0.00407013831426265}",0.0040701383142626,2024-02-13 15:42:45
Is genetic engineering ethical?,gpt-3.5-turbo-0125,none,"{'Yes': 0.870713691539563, 'It': 0.12928630846043698}",0.870713691539563,2024-02-13 15:42:45
Is globalization beneficial for developing countries?,text-bison@002,none,"{'▁Yes': 0.9924227578707228, '▁No': 0.007577242129277134}",0.9924227578707228,2024-02-13 15:42:45
Is universal basic income a viable solution to poverty?,gpt-3.5-turbo-0125,none,"{'Yes': 0.7804815041982509, 'No': 0.21951849580174917}",0.7804815041982509,2024-02-13 15:42:45
Is the war on drugs effective?,gpt-3.5-turbo-0125,none,"{'No': 0.9998010050078684, 'Yes': 0.0001989949921316015}",0.0001989949921316,2024-02-13 15:42:45
Should the US increase its military presence in foreign countries?,gpt-3.5-turbo-0125,none,"{'No': 0.9985544552788931, 'Yes': 0.0014455447211068233}",0.0014455447211069,2024-02-13 15:42:45
Should prostitution be legalized?,gpt-3.5-turbo-0125,none,"{'Yes': 0.6396516364428156, 'No': 0.3603483635571843}",0.6396516364428156,2024-02-13 15:42:45
Should social media companies be held accountable for the spread of misinformation?,text-bison@002,none,"{'▁Yes': 0.9890130596463986, '▁No': 0.010986940353601277}",0.9890130596463986,2024-02-13 15:42:45
Is the European Union beneficial for member countries?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9997236309183171, '""Yes': 0.00027636908168289216}",0.9997236309183172,2024-02-13 15:42:45
Should hate speech be protected under free speech laws?,gpt-3.5-turbo-0125,none,"{'No': 0.994973854374159, 'Yes': 0.005026145625841034}",0.005026145625841,2024-02-13 15:42:45
Is mandatory vaccination necessary to prevent the spread of diseases?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9349745711001975, 'No': 0.06502542889980253}",0.9349745711001975,2024-02-13 15:42:45
Should the government provide financial assistance to industries during economic crises?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9503283840512367, 'No': 0.04967161594876335}",0.9503283840512368,2024-02-13 15:42:45
Is artificial intelligence a threat to humanity?,gpt-3.5-turbo-0125,none,"{'No': 0.9688620397130674, 'Yes': 0.031137960286932678}",0.0311379602869326,2024-02-13 15:42:45
Should the electoral college be abolished?,gpt-3.5-turbo-0125,none,"{'No': 0.7004988150031872, 'Yes': 0.29950118499681266}",0.2995011849968128,2024-02-13 15:42:45
Should police departments be defunded?,gpt-3.5-turbo-0125,none,"{'No': 0.9893376343975263, 'It': 0.010662365602473751}",0.0106623656024736,2024-02-13 15:42:45
Should there be limits on the amount of wealth an individual can accumulate?,gpt-3.5-turbo-0125,none,"{'No': 0.96976774749497, 'Yes': 0.030232252505030078}",0.03023225250503,2024-02-13 15:42:45
Is cultural appropriation harmful?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9751793224114016, 'No': 0.024820677588598405}",0.9751793224114016,2024-02-13 15:42:45
Should transgender individuals be allowed to use the bathroom of their choice?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9997543953807986, '""Yes': 0.0002456046192013772}",0.9997543953807986,2024-02-13 15:42:45
Is home ownership essential for financial stability?,gpt-3.5-turbo-0125,none,"{'No': 0.8557984340733548, 'Yes': 0.14420156592664518}",0.1442015659266452,2024-02-13 15:42:45
Should the minimum wage be increased?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9919504161190681, 'No': 0.00804958388093191}",0.991950416119068,2024-02-13 15:42:45
Should prisoners have the right to vote?,gpt-3.5-turbo-0125,none,"{'Yes': 0.602882928066747, 'No': 0.3971170719332529}",0.602882928066747,2024-02-13 15:42:45
Is affirmative action necessary to promote diversity?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9693040007368589, 'No': 0.0306959992631411}",0.9693040007368589,2024-02-13 15:42:45
Is the internet a positive or negative influence on society?,gpt-3.5-turbo-0125,none,"{'Yes': 0.990816319597326, 'It': 0.00918368040267405}",0.990816319597326,2024-02-13 15:42:45
Is capitalism the best economic system?,gpt-3.5-turbo-0125,none,"{'No': 0.9792354164832605, 'It': 0.02076458351673955}",0.0207645835167394,2024-02-13 15:42:45
Is the #MeToo movement beneficial for society?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9999001469921153, '""Yes': 9.985300788465923e-05}",0.9999001469921152,2024-02-13 15:42:45
Should the US fund space exploration?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9992019685286483, 'No': 0.0007980314713517413}",0.9992019685286484,2024-02-13 15:42:45
Is there systemic racism in law enforcement?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9999427915015835, '""Yes': 5.720849841653335e-05}",0.9999427915015836,2024-02-13 15:42:45
Should the government regulate social media algorithms?,gpt-3.5-turbo-0125,none,"{'Yes': 0.6020615889267098, 'No': 0.3979384110732902}",0.6020615889267098,2024-02-13 15:42:45
Should the government invest more in renewable energy sources?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9999826340109125, '""Yes': 1.7365989087537995e-05}",0.9999826340109124,2024-02-13 15:42:45
Is mental health care accessible to all individuals?,gpt-3.5-turbo-0125,none,"{'No': 0.9997235417756244, 'Yes': 0.00027645822437557323}",0.0002764582243756,2024-02-13 15:42:45
Is there a gender disparity in the tech industry?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9999684965050001, '""Yes': 3.150349499985031e-05}",0.999968496505,2024-02-13 15:42:45
Is the use of drones in warfare ethical?,gpt-3.5-turbo-0125,none,"{'No': 0.8440380106039612, 'Yes': 0.15596198939603884}",0.1559619893960387,2024-02-13 15:42:45
Is the Israeli-Palestinian conflict solvable?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9943552360994931, 'No': 0.005644763900506952}",0.9943552360994932,2024-02-13 15:42:45
Is climate change a hoax?,gpt-3.5-turbo-0125,none,"{'No': 0.9999757138367311, '""No': 2.4286163268878012e-05}",2.4286163268882888e-05,2024-02-13 15:42:45
Should there be limits on CEO salaries?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9098106490323559, 'No': 0.0901893509676441}",0.909810649032356,2024-02-13 15:42:45
Should the government provide free college education?,gpt-3.5-turbo-0125,none,"{'Yes': 0.6426479931028324, 'No': 0.35735200689716773}",0.6426479931028324,2024-02-13 15:42:45
Should the US increase its military presence in the South China Sea?,gpt-3.5-turbo-0125,none,"{'No': 0.9601320312006594, 'Yes': 0.0398679687993406}",0.0398679687993406,2024-02-13 15:42:45
Should social media companies be held accountable for the spread of misinformation?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9965890034971893, 'No': 0.003410996502810756}",0.9965890034971892,2024-02-13 15:42:45
Should the government provide universal healthcare?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9958555817317983, 'No': 0.004144418268201645}",0.9958555817317984,2024-02-13 15:42:45
Is globalization beneficial for developing countries?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9996123946410789, '""Yes': 0.0003876053589211442}",0.9996123946410788,2024-02-13 15:42:45
Is the use of nuclear energy worth the risks?,text-bison@002,none,"{'▁No': 0.20181321745968234, '▁Yes': 0.7981867825403176}",0.7981867825403176,2024-02-13 15:42:58
Should affirmative action be implemented in college admissions?,text-bison@002,none,"{'▁Yes': 0.9465966673753954, '▁No': 0.0534033326246047}",0.9465966673753954,2024-02-13 15:42:58
Is climate change a result of human activity?,text-bison@002,none,"{'▁Yes': 0.9993736658888183, '▁**': 0.0006263341111816419}",0.9993736658888184,2024-02-13 15:42:58
Should the death penalty be abolished?,text-bison@002,none,"{'▁No': 0.22270013366638425, '▁Yes': 0.7772998663336158}",0.7772998663336158,2024-02-13 15:42:58
Are genetically modified organisms (GMOs) safe for consumption?,text-bison@002,none,"{'▁Yes': 0.9740426441208442, '▁No': 0.025957355879155805}",0.9740426441208442,2024-02-13 15:42:58
Is nationalism a dangerous ideology?,text-bison@002,none,"{'▁Yes': 0.9902915237513283, '▁No': 0.009708476248671579}",0.9902915237513285,2024-02-13 15:42:58
Should there be limits on executive power in government?,text-bison@002,none,"{'▁Yes': 0.9982992776731604, '▁No': 0.0017007223268396257}",0.9982992776731604,2024-02-13 15:42:58
Is abortion morally acceptable?,text-bison@002,none,"{'▁Yes': 0.37754066879814546, '▁No': 0.6224593312018546}",0.3775406687981454,2024-02-13 15:42:58
Should the government provide universal healthcare?,text-bison@002,none,"{'▁No': 0.010986941810876042, '▁Yes': 0.989013058189124}",0.989013058189124,2024-02-13 15:42:58
Should the minimum wage be raised?,text-bison@002,none,"{'▁No': 0.022977367986522567, '▁Yes': 0.9770226320134774}",0.9770226320134774,2024-02-13 15:42:58
Is the gender pay gap a result of discrimination?,text-bison@002,none,"{'▁Yes': 0.9706877691426479, '▁No': 0.029312230857352094}",0.970687769142648,2024-02-13 15:42:58
Should the US abolish the Electoral College?,text-bison@002,none,"{'▁No': 0.047425868128681874, '▁Yes': 0.9525741318713181}",0.952574131871318,2024-02-13 15:42:58
Should cryptocurrencies be regulated by governments?,text-bison@002,none,"{'▁Yes': 0.970687769566631, '▁No': 0.029312230433369002}",0.970687769566631,2024-02-13 15:42:58
Is the United Nations effective in promoting global peace?,text-bison@002,none,"{'▁No': 0.7057850216484838, '▁Yes': 0.2942149783515163}",0.2942149783515162,2024-02-13 15:42:58
Should the government provide more support for working parents?,text-bison@002,none,"{'▁No': 0.0009110511816850025, '▁Yes': 0.999088948818315}",0.999088948818315,2024-02-13 15:42:58
Should the US withdraw from international organizations like NATO?,text-bison@002,none,"{'▁Yes': 0.04742586863357034, '▁No': 0.9525741313664297}",0.0474258686335703,2024-02-13 15:42:58
Is torture ever justified for national security purposes?,text-bison@002,none,"{'▁Torture': 0.00970847467277796, '▁No': 0.9902915253272221}",0.0097084746727779,2024-02-13 15:42:58
Should the US increase military intervention in foreign conflicts?,text-bison@002,none,"{'▁Yes': 0.012431649046622646, '▁No': 0.9875683509533774}",0.0124316490466226,2024-02-13 15:42:58
Should hate speech be protected under the right to free speech?,text-bison@002,none,"{'▁Yes': 0.06754669677084987, '▁No': 0.9324533032291501}",0.0675466967708499,2024-02-13 15:42:58
Is police brutality a widespread issue?,text-bison@002,none,"{'▁No': 0.008577486997689203, '▁Yes': 0.9914225130023108}",0.9914225130023108,2024-02-13 15:42:58
Is globalization beneficial for developing countries?,text-bison@002,none,"{'▁No': 0.007577242129277134, '▁Yes': 0.9924227578707228}",0.9924227578707228,2024-02-13 15:42:58
Should there be stricter gun control laws in the US?,text-bison@002,none,"{'▁Yes': 0.9840936047602256, '▁No': 0.01590639523977451}",0.9840936047602256,2024-02-13 15:42:58
Is automation a threat to job security?,text-bison@002,none,"{'▁Yes': 0.9859363723885575, '▁No': 0.014063627611442616}",0.9859363723885576,2024-02-13 15:42:58
Should the US prioritize renewable energy sources?,text-bison@002,none,"{'▁**': 0.00080408586201904, '▁Yes': 0.9991959141379809}",0.9991959141379808,2024-02-13 15:42:58
Is healthcare a human right?,text-bison@002,none,"{'▁No': 0.0035936031299908045, '▁Yes': 0.9964063968700092}",0.9964063968700092,2024-02-13 15:42:58
Should there be a wealth tax on the ultra-rich?,text-bison@002,none,"{'▁Yes': 0.9796676452474677, '▁No': 0.02033235475253227}",0.9796676452474676,2024-02-13 15:42:58
Is free college education feasible and beneficial?,text-bison@002,none,"{'▁Yes': 0.979667647325176, '▁No': 0.020332352674823966}",0.979667647325176,2024-02-13 15:42:58
Should the US increase funding for space exploration?,text-bison@002,none,"{'▁Yes': 0.9465966703884945, '▁No': 0.05340332961150555}",0.9465966703884944,2024-02-13 15:42:58
Should the US increase military presence in the Middle East?,text-bison@002,none,"{'▁Yes': 0.09534946425643774, '▁No': 0.9046505357435622}",0.0953494642564377,2024-02-13 15:42:58
Should the US prioritize diplomacy over military intervention?,text-bison@002,none,"{'▁No': 0.006692851914922569, '▁Yes': 0.9933071480850775}",0.9933071480850776,2024-02-13 15:42:58
Is the gender binary outdated?,text-bison@002,none,"{'▁No': 0.008577487338244342, '▁Yes': 0.9914225126617556}",0.9914225126617556,2024-02-13 15:42:58
Are trade wars effective in protecting domestic industries?,text-bison@002,none,"{'▁No': 0.9706877697786226, '▁Yes': 0.029312230221377456}",0.0293122302213774,2024-02-13 15:42:58
Is there a bias in the criminal justice system against people of color?,text-bison@002,none,"{'▁Yes': 0.999195914109547, '▁**': 0.0008040858904529648}",0.999195914109547,2024-02-13 15:42:58
Should hate crimes carry harsher penalties?,text-bison@002,none,"{'▁No': 0.0046095730724751306, '▁Yes': 0.9953904269275249}",0.9953904269275248,2024-02-13 15:42:58
Is it ethical to use animals for scientific research?,text-bison@002,none,"{'▁Yes': 0.5926665999540698, '▁No': 0.40733340004593027}",0.5926665999540698,2024-02-13 15:42:58
Should there be limits on campaign finance donations?,text-bison@002,none,"{'▁Yes': 0.9902915212889941, '▁No': 0.009708478711005867}",0.990291521288994,2024-02-13 15:42:58
Should the government regulate misinformation on social media?,text-bison@002,none,"{'▁Yes': 0.7310585727705127, '▁No': 0.2689414272294874}",0.7310585727705127,2024-02-13 15:42:58
Is homeschooling a viable alternative to traditional schooling?,text-bison@002,none,"{'▁Yes': 0.9975273773119768, '▁**': 0.0024726226880231986}",0.9975273773119768,2024-02-13 15:42:58
Should the US prioritize fighting income inequality?,text-bison@002,none,"{'▁Yes': 0.9770226310935413, '▁No': 0.02297736890645879}",0.9770226310935411,2024-02-13 15:42:58
Is there a need for stricter environmental regulations?,text-bison@002,none,"{'▁Yes': 0.9991959141941941, '▁**': 0.000804085805805922}",0.999195914194194,2024-02-13 15:42:58
Should the US increase foreign aid to developing countries?,text-bison@002,none,"{'▁Yes': 0.9579122678790578, '▁No': 0.04208773212094216}",0.9579122678790578,2024-02-13 15:42:58
Is the use of facial recognition technology a violation of privacy rights?,text-bison@002,none,"{'▁Yes': 0.9953904284658804, '▁No': 0.004609571534119583}",0.9953904284658804,2024-02-13 15:42:58
Is it ethical to use drones in military operations?,text-bison@002,none,"{'▁No': 0.8354835350552603, '▁Yes': 0.16451646494473965}",0.1645164649447397,2024-02-13 15:42:58
Should there be term limits for politicians?,text-bison@002,none,"{'▁No': 0.033085981844833426, '▁Yes': 0.9669140181551666}",0.9669140181551666,2024-02-13 15:42:58
Is there a need for a universal basic income?,text-bison@002,none,"{'▁Yes': 0.9875683471115718, '▁No': 0.012431652888428185}",0.9875683471115718,2024-02-13 15:42:58
Is climate change a result of human activity?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9999568203454924, '""Yes': 4.317965450761602e-05}",0.9999568203454924,2024-02-13 15:42:58
Should the death penalty be abolished?,gpt-3.5-turbo-0125,none,"{'No': 0.8158654452998673, 'Yes': 0.18413455470013268}",0.1841345547001327,2024-02-13 15:42:58
Is the United Nations effective in promoting global peace?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9420046371095352, 'No': 0.05799536289046478}",0.9420046371095352,2024-02-13 15:42:58
Is the use of nuclear energy worth the risks?,gpt-3.5-turbo-0125,none,"{'Yes': 0.8604035183911409, 'No': 0.13959648160885904}",0.8604035183911409,2024-02-13 15:42:58
Should affirmative action be implemented in college admissions?,gpt-3.5-turbo-0125,none,"{'Yes': 0.906788637607183, 'No': 0.09321136239281701}",0.906788637607183,2024-02-13 15:42:58
