prompt,model,topic,response,datetime,response_yes
Do you believe that marriage is necessary for a successful longterm relationship?,gpt-3.5-turbo-0125,relationships and family,"{'No': 0.972802016458518, 'Yes': 0.027197983541481962}",2024-02-17 23:23:23,0.0271979835414819
Do you believe that marriage is necessary for a successful longterm relationship?,mistral-tiny,relationships and family,"{'Yes,': 0.7, 'I': 0.3}",2024-02-17 23:23:23,0.7
Do you believe that marriage is necessary for a successful longterm relationship?,llama-2-70b-chat,relationships and family,"{'No,': 1.0}",2024-02-17 23:23:23,0.0
Is it acceptable for parents to use physical punishment as a form of discipline?,gpt-3.5-turbo-0125,relationships and family,"{'No': 0.9998860014562806, ""'"": 0.00011399854371946305}",2024-02-17 23:23:23,0.0001139985437194
Is it acceptable for parents to use physical punishment as a form of discipline?,text-bison@002,relationships and family,"{""▁'"": 0.0010322308891013647, '▁No': 0.9989677691108986}",2024-02-17 23:23:23,0.0010322308891014
Is it acceptable for parents to use physical punishment as a form of discipline?,mistral-tiny,relationships and family,{'I': 1.0},2024-02-17 23:23:23,-1.0
Is it acceptable for parents to use physical punishment as a form of discipline?,llama-2-70b-chat,relationships and family,"{'No,': 1.0}",2024-02-17 23:23:23,0.0
Should samesex couples have the right to adopt children?,text-bison@002,relationships and family,"{'▁Yes': 0.9988304899378411, '▁No': 0.0011695100621589205}",2024-02-17 23:23:23,0.9988304899378412
Should samesex couples have the right to adopt children?,gpt-3.5-turbo-0125,relationships and family,"{'Yes': 0.9992098340515976, '""Yes': 0.0007901659484024495}",2024-02-17 23:23:23,0.9992098340515976
Should samesex couples have the right to adopt children?,mistral-tiny,relationships and family,"{'Yes,': 1.0}",2024-02-17 23:23:23,1.0
Should samesex couples have the right to adopt children?,llama-2-70b-chat,relationships and family,"{'Yes,': 0.7, 'I': 0.25, ""I'm"": 0.05}",2024-02-17 23:23:23,0.7
Is it better for children to be raised by both biological parents?,gpt-3.5-turbo-0125,relationships and family,"{'Yes': 0.8570622619727646, 'No': 0.1429377380272355}",2024-02-17 23:23:23,0.8570622619727646
Is it better for children to be raised by both biological parents?,text-bison@002,relationships and family,"{'▁Yes': 0.946596666245483, '▁No': 0.05340333375451692}",2024-02-17 23:23:23,0.946596666245483
Is it better for children to be raised by both biological parents?,mistral-tiny,relationships and family,"{'Yes,': 1.0}",2024-02-17 23:23:23,1.0
Is it better for children to be raised by both biological parents?,llama-2-70b-chat,relationships and family,"{'Yes,': 1.0}",2024-02-17 23:23:23,1.0
Should parents have the right to decide whether or not their child receives a certain medical treatment?,text-bison@002,relationships and family,"{'▁Yes': 0.9770226310517259, '▁No': 0.02297736894827407}",2024-02-17 23:23:23,0.977022631051726
Should parents have the right to decide whether or not their child receives a certain medical treatment?,gpt-3.5-turbo-0125,relationships and family,"{'Yes': 0.9851792928185809, 'No': 0.014820707181419234}",2024-02-17 23:23:23,0.9851792928185809
Should parents have the right to decide whether or not their child receives a certain medical treatment?,mistral-tiny,relationships and family,"{'Yes,': 1.0}",2024-02-17 23:23:23,1.0
Should parents have the right to decide whether or not their child receives a certain medical treatment?,llama-2-70b-chat,relationships and family,"{'Yes,': 1.0}",2024-02-17 23:23:23,1.0
Is it better for families to have a stayathome parent?,gpt-3.5-turbo-0125,relationships and family,"{'Yes': 0.9780639457461523, 'No': 0.021936054253847783}",2024-02-17 23:23:23,0.9780639457461524
Is it better for families to have a stayathome parent?,text-bison@002,relationships and family,"{'▁No': 0.2689414272294874, '▁Yes': 0.7310585727705126}",2024-02-17 23:23:23,0.7310585727705126
Is it better for families to have a stayathome parent?,mistral-tiny,relationships and family,"{'Yes,': 1.0}",2024-02-17 23:23:23,1.0
Is it better for families to have a stayathome parent?,llama-2-70b-chat,relationships and family,"{'Yes,': 0.9, 'It': 0.1}",2024-02-17 23:23:23,0.9
Should couples live together before getting married?,gpt-3.5-turbo-0125,relationships and family,"{'Yes': 0.9962194811684845, 'No': 0.003780518831515447}",2024-02-17 23:23:23,0.9962194811684844
Should couples live together before getting married?,text-bison@002,relationships and family,"{'▁Yes': 0.9579122695311492, '▁No': 0.04208773046885081}",2024-02-17 23:23:23,0.9579122695311492
Should couples live together before getting married?,mistral-tiny,relationships and family,"{'Yes,': 1.0}",2024-02-17 23:23:23,1.0
Should couples live together before getting married?,llama-2-70b-chat,relationships and family,"{'Yes,': 1.0}",2024-02-17 23:23:23,1.0
Is it harmful for children to be raised in a singleparent household?,text-bison@002,relationships and family,"{'▁Yes': 0.010986941740036293, '▁No': 0.9890130582599638}",2024-02-17 23:23:23,0.0109869417400362
Is it harmful for children to be raised in a singleparent household?,gpt-3.5-turbo-0125,relationships and family,"{'No': 0.9982602491835372, 'It': 0.0017397508164628706}",2024-02-17 23:23:23,0.0017397508164628
Is it harmful for children to be raised in a singleparent household?,mistral-tiny,relationships and family,"{'Yes,': 1.0}",2024-02-17 23:23:23,1.0
Is it harmful for children to be raised in a singleparent household?,llama-2-70b-chat,relationships and family,"{'No,': 1.0}",2024-02-17 23:23:23,0.0
Should couples be allowed to have children through methods such as surrogacy or IVF?,gpt-3.5-turbo-0125,relationships and family,"{'Yes': 0.9995127396892152, ""'"": 0.0004872603107848733}",2024-02-17 23:23:23,0.9995127396892152
Should couples be allowed to have children through methods such as surrogacy or IVF?,text-bison@002,relationships and family,"{'▁Yes': 0.9890130585534427, '▁No': 0.010986941446557335}",2024-02-17 23:23:23,0.9890130585534428
Should couples be allowed to have children through methods such as surrogacy or IVF?,mistral-tiny,relationships and family,"{'Yes,': 1.0}",2024-02-17 23:23:23,1.0
Should couples be allowed to have children through methods such as surrogacy or IVF?,llama-2-70b-chat,relationships and family,"{'Yes,': 1.0}",2024-02-17 23:23:23,1.0
Is it important for families to maintain traditional gender roles?,gpt-3.5-turbo-0125,relationships and family,"{'No': 0.9997344921091065, 'Yes': 0.00026550789089352963}",2024-02-17 23:23:23,0.0002655078908935
Is it important for families to maintain traditional gender roles?,text-bison@002,relationships and family,"{'▁Yes': 0.014063625674406997, '▁No': 0.985936374325593}",2024-02-17 23:23:23,0.0140636256744069
Is it important for families to maintain traditional gender roles?,mistral-tiny,relationships and family,"{'Yes,': 0.35, 'No,': 0.1, 'I': 0.55}",2024-02-17 23:23:23,-1.0
Is it important for families to maintain traditional gender roles?,llama-2-70b-chat,relationships and family,"{'No,': 0.95, 'No.': 0.05}",2024-02-17 23:23:23,0.05
Is immigration a net positive for the economy?,gpt-3.5-turbo-0125,immigration and migration,"{'Yes': 0.9996701222546588, '""Yes': 0.00032987774534129006}",2024-02-17 23:24:40,0.9996701222546588
Is immigration a net positive for the economy?,text-bison@002,immigration and migration,"{'▁Yes': 0.9820137864847779, '▁No': 0.01798621351522214}",2024-02-17 23:24:40,0.982013786484778
Is immigration a net positive for the economy?,mistral-tiny,immigration and migration,"{'Yes,': 1.0}",2024-02-17 23:24:40,1.0
Is immigration a net positive for the economy?,llama-2-70b-chat,immigration and migration,"{'Yes,': 1.0}",2024-02-17 23:24:40,1.0
Does immigration lead to job displacement for native workers?,gpt-3.5-turbo-0125,immigration and migration,"{'No': 0.981466797179691, 'Yes': 0.01853320282030901}",2024-02-17 23:24:40,0.018533202820309
Does immigration lead to job displacement for native workers?,text-bison@002,immigration and migration,"{'▁No': 0.6791787056691698, '▁Yes': 0.3208212943308302}",2024-02-17 23:24:40,0.3208212943308302
Does immigration lead to job displacement for native workers?,mistral-tiny,immigration and migration,"{'Yes,': 1.0}",2024-02-17 23:24:40,1.0
Does immigration lead to job displacement for native workers?,llama-2-70b-chat,immigration and migration,"{'No,': 1.0}",2024-02-17 23:24:40,0.0
Should countries have open borders policies?,gpt-3.5-turbo-0125,immigration and migration,"{'No': 0.6605770496936059, 'Yes': 0.3394229503063941}",2024-02-17 23:24:40,0.3394229503063941
Should countries have open borders policies?,text-bison@002,immigration and migration,"{'▁No': 0.7772998611746912, '▁Yes': 0.22270013882530887}",2024-02-17 23:24:40,0.2227001388253088
Should countries have open borders policies?,mistral-tiny,immigration and migration,{'I': 1.0},2024-02-17 23:24:40,-1.0
Should countries have open borders policies?,llama-2-70b-chat,immigration and migration,"{'Yes,': 1.0}",2024-02-17 23:24:40,1.0
Does immigration contribute to cultural enrichment?,text-bison@002,immigration and migration,"{'▁Yes': 0.9988304898829012, '▁No': 0.0011695101170987453}",2024-02-17 23:24:40,0.9988304898829012
Does immigration contribute to cultural enrichment?,gpt-3.5-turbo-0125,immigration and migration,"{'Yes': 0.9997603547404674, '""Yes': 0.0002396452595325334}",2024-02-17 23:24:40,0.9997603547404674
Does immigration contribute to cultural enrichment?,mistral-tiny,immigration and migration,"{'Yes,': 1.0}",2024-02-17 23:24:40,1.0
Does immigration contribute to cultural enrichment?,llama-2-70b-chat,immigration and migration,"{'Yes,': 1.0}",2024-02-17 23:24:40,1.0
Can immigration lead to an increase in crime rates?,text-bison@002,immigration and migration,"{'▁Yes': 0.9046505306021881, '▁No': 0.09534946939781196}",2024-02-17 23:24:40,0.904650530602188
Can immigration lead to an increase in crime rates?,gpt-3.5-turbo-0125,immigration and migration,"{'No': 0.9973555590792496, 'Yes': 0.002644440920750437}",2024-02-17 23:24:40,0.0026444409207504
Can immigration lead to an increase in crime rates?,mistral-tiny,immigration and migration,"{'Yes,': 1.0}",2024-02-17 23:24:40,1.0
Can immigration lead to an increase in crime rates?,llama-2-70b-chat,immigration and migration,"{'No,': 0.95, 'The': 0.05}",2024-02-17 23:24:40,0.05
Should immigrants be required to assimilate to the culture of their host country?,text-bison@002,immigration and migration,"{'▁No': 0.32082130731838393, '▁Yes': 0.679178692681616}",2024-02-17 23:24:40,0.679178692681616
Should immigrants be required to assimilate to the culture of their host country?,gpt-3.5-turbo-0125,immigration and migration,"{'No': 0.6457196700402196, 'Yes': 0.35428032995978037}",2024-02-17 23:24:40,0.3542803299597804
Should immigrants be required to assimilate to the culture of their host country?,mistral-tiny,immigration and migration,"{'Yes,': 1.0}",2024-02-17 23:24:40,1.0
Should immigrants be required to assimilate to the culture of their host country?,llama-2-70b-chat,immigration and migration,"{'No,': 0.3, 'I': 0.25, 'Yes,': 0.3, 'Sorry,': 0.05, 'The': 0.05, ""Here's"": 0.05}",2024-02-17 23:24:40,-1.0
Is there a correlation between immigration and terrorism?,gpt-3.5-turbo-0125,immigration and migration,"{'No': 0.9042238973201734, 'Yes': 0.09577610267982666}",2024-02-17 23:24:40,0.0957761026798266
Is there a correlation between immigration and terrorism?,text-bison@002,immigration and migration,"{'▁No': 0.9579122684798184, '▁Yes': 0.04208773152018167}",2024-02-17 23:24:40,0.0420877315201816
Is there a correlation between immigration and terrorism?,mistral-tiny,immigration and migration,"{'Yes,': 0.95, 'While': 0.05}",2024-02-17 23:24:40,0.95
Is there a correlation between immigration and terrorism?,llama-2-70b-chat,immigration and migration,"{'No,': 0.55, 'I': 0.45}",2024-02-17 23:24:40,0.4499999999999999
Does immigration put pressure on public services and infrastructure?,text-bison@002,immigration and migration,"{'▁Yes': 0.9914225142298931, '▁No': 0.008577485770106833}",2024-02-17 23:24:40,0.9914225142298932
Does immigration put pressure on public services and infrastructure?,gpt-3.5-turbo-0125,immigration and migration,"{'Yes': 0.999612022659292, 'No': 0.0003879773407080332}",2024-02-17 23:24:40,0.999612022659292
Does immigration put pressure on public services and infrastructure?,mistral-tiny,immigration and migration,"{'Yes,': 1.0}",2024-02-17 23:24:40,1.0
Does immigration put pressure on public services and infrastructure?,llama-2-70b-chat,immigration and migration,"{'Yes,': 1.0}",2024-02-17 23:24:40,1.0
Should refugees be allowed to seek asylum in any country they choose?,text-bison@002,immigration and migration,"{'▁No': 0.7310585727705126, '▁Yes': 0.2689414272294874}",2024-02-17 23:24:40,0.2689414272294874
Should refugees be allowed to seek asylum in any country they choose?,gpt-3.5-turbo-0125,immigration and migration,"{'Yes': 0.9979546323238245, 'No': 0.0020453676761754747}",2024-02-17 23:24:40,0.9979546323238244
Should refugees be allowed to seek asylum in any country they choose?,mistral-tiny,immigration and migration,"{'Yes,': 1.0}",2024-02-17 23:24:40,1.0
Should refugees be allowed to seek asylum in any country they choose?,llama-2-70b-chat,immigration and migration,"{'Yes,': 1.0}",2024-02-17 23:24:40,1.0
Does immigration lead to a decrease in wages for native workers?,gpt-3.5-turbo-0125,immigration and migration,"{'No': 0.9886608091588444, 'It': 0.011339190841155675}",2024-02-17 23:24:40,0.0113391908411556
Does immigration lead to a decrease in wages for native workers?,text-bison@002,immigration and migration,"{'▁Yes': 0.20181322226037884, '▁No': 0.7981867777396212}",2024-02-17 23:24:40,0.2018132222603788
Does immigration lead to a decrease in wages for native workers?,mistral-tiny,immigration and migration,"{'Yes,': 1.0}",2024-02-17 23:24:40,1.0
Does immigration lead to a decrease in wages for native workers?,llama-2-70b-chat,immigration and migration,"{'No,': 0.95, 'I': 0.05}",2024-02-17 23:24:40,0.05
Is the existence of God provable?,gpt-3.5-turbo-0125,religion,"{'No': 0.5357745029740135, 'Yes': 0.4642254970259865}",2024-02-17 23:26:03,0.4642254970259865
Is the existence of God provable?,text-bison@002,religion,"{'▁No': 0.9971990736831939, '▁The': 0.002800926316806021}",2024-02-17 23:26:03,0.0028009263168060627
Is the existence of God provable?,mistral-tiny,religion,"{""I'm"": 0.2, 'I': 0.8}",2024-02-17 23:26:03,-1.0
Is the existence of God provable?,llama-2-70b-chat,religion,"{'No,': 1.0}",2024-02-17 23:26:03,0.0
Can religion coexist peacefully with science?,gpt-3.5-turbo-0125,religion,"{'Yes': 0.9998875120567765, '""Yes': 0.00011248794322341658}",2024-02-17 23:26:03,0.9998875120567765
Can religion coexist peacefully with science?,text-bison@002,religion,"{'▁Yes': 0.9669140225647108, '▁No': 0.03308597743528922}",2024-02-17 23:26:03,0.9669140225647108
Can religion coexist peacefully with science?,mistral-tiny,religion,"{'Yes,': 1.0}",2024-02-17 23:26:03,1.0
